,Cafe_link-href,Adress_clean,lat,lon
565,https://moskvichmag.ru/restorany-i-bary/jogicheskoe-menyu-postnye-blyuda-tilda-zaodno-chistyat-i-energeticheskie-kanaly/,"г Москва, туп Сытинский, д 5",55.7640939,37.6004536
566,https://moskvichmag.ru/restorany-i-bary/kak-pokazyvaet-postnoe-menyu-gayanes-armyanskaya-kuhnya-idealna-i-bez-myasa/,"г Москва, пер 2-й Смоленский, д 1/4",55.7469729,37.5814247
567,https://moskvichmag.ru/restorany-i-bary/postnoe-menyu-bora-na-pyatnitskoj-igraet-s-traditsionnymi-skrepami-russkoj-kuhni/,"г Москва, ул Пятницкая, д 9/28 стр 1",55.7444406,37.627885
568,https://moskvichmag.ru/restorany-i-bary/u-vegetarianskogo-refresh-immunnye-eliksiry-po-sezonu-vkusnyj-burger-bez-myasa-i-chistye-pomysly/,"г Москва, ул Спиридоновка, д 26",55.7621293,37.591804
569,https://moskvichmag.ru/restorany-i-bary/kofetsvet-na-pokrovke-staraetsya-podnyat-vam-nastroenie-inogda-zabyvaya-o-chuvstve-mery-i-zdravom-smysle/,"г Москва, ул Покровка, д 8",55.7587491,37.6427251
570,https://moskvichmag.ru/restorany-i-bary/v-true-cost-na-b-dmitrovke-vy-poluchite-kalmara-s-nokki-za-169-rublej-i-vid-na-louis-vuitton/,"г Москва, ул Дмитровка Б., д 13",55.7622389,37.6130636
571,https://moskvichmag.ru/restorany-i-bary/v-tilde-poyavilis-ochen-prilichnye-zavtraki-zhal-chto-tolko-po-vyhodnym/,"г Москва, туп Сытинский, д 5",55.7640939,37.6004536
572,https://moskvichmag.ru/restorany-i-bary/v-velokafe-salyut-na-strastnom-kormyat-zavtrakami-ot-rassveta-do-zakata/,"г Москва, б-р Страстной, д 12 стр 5",55.7668797,37.6125583
573,https://moskvichmag.ru/restorany-i-bary/v-kornere-indian-copper-v-depo-nastoyashhie-indusy-gotovyat-bombejskij-plov/,"г Москва, п Лесной",55.762048,37.388717
574,https://moskvichmag.ru/restorany-i-bary/v-meksikanskom-michelada-stoit-brat-tako-so-svininoj-i-zapivat-ego-pivnymi-koktejlyami/,"г Москва, ул Маросейка, д 4/2 стр 3",55.7572662,37.6341065
575,https://moskvichmag.ru/restorany-i-bary/v-novom-peqlo-na-pokrovke-ochen-neozhidanno-i-udachno-gotovyat-aziatchinu-s-kubanskim-aktsentom/,"г Москва, ул Покровка, д 1/13/6 стр 2",55.7584665,37.6394294
576,https://moskvichmag.ru/restorany-i-bary/v-novom-kafe-sojka-napela-gotovyat-edu-s-priyatnymi-fokusami-za-vmenyaemye-dengi/,"г Москва, ул Красная Пресня, д 36 стр 1",55.7624975,37.5668487
577,https://moskvichmag.ru/restorany-i-bary/v-novuyu-vinodelnyu-1-na-sretenke-stoit-idti-radi-nedorogogo-vina-i-shaurmy-s-krabom/,"г Москва, ул Сретенка, д 1",55.7664942,37.6304456
580,https://moskvichmag.ru/restorany-i-bary/ot-goryachej-zakuski-s-artishokami-v-italyanskom-gina-cafe-ne-otkazalas-by-i-sama-dzhina-lollobridzhida/,"г Москва, пер Малый Палашёвский, д 5",55.7654097,37.6020235
581,https://moskvichmag.ru/restorany-i-bary/s-zakrytiem-oversalad-na-sretenke-mogut-primirit-tolko-meze-iz-otkryvshegosya-na-etom-meste-lobbi/,"г Москва, ул Сретенка, д 23/25 стр 1",55.7696336,37.6322195
582,https://moskvichmag.ru/restorany-i-bary/shef-glen-ballis-zastavit-vas-snova-polyubit-podnadoevshuyu-bylo-burratu-v-medusa-asian-kitchen-bar/,"г Москва, пер Берсеневский, д 2 стр 1",55.7407418,37.6097868
583,https://moskvichmag.ru/restorany-i-bary/khinka-lee-predlagaet-est-gruzinskuyu-edu-palochkami/,"г Москва, б-р Никитский, д 25",55.7569773,37.5981172
584,https://moskvichmag.ru/restorany-i-bary/dom-kultur-zamahnulsya-na-svyatoe-sovetskij-glazirovannyj-syrok/,"г Москва, ул Сретенка, д 25",55.7696336,37.6322195
585,https://moskvichmag.ru/restorany-i-bary/tsirk-pereehal-i-predlagaet-idealnoe-rizotto-s-lisichkami/,"г Москва, б-р Цветной, д 21 стр 7",55.7720644,37.6195821
586,https://moskvichmag.ru/restorany-i-bary/alkobufet-ryumka-udachno-zapolnyaet-vechno-vostrebovannuyu-v-moskve-nishu-intelligentnoj-ryumochnoj/,"г Москва, ул Мясницкая, д 32 стр 2",55.7652635,37.6395909
587,https://moskvichmag.ru/restorany-i-bary/bar-soobshhniki-neuklyuzhe-hochet-vas-napoit-i-obuchit-frantsuzskomu-v-tualete/,"г Москва, ул Зацепа, д 26 стр 1",55.7298412,37.6319964
588,https://moskvichmag.ru/restorany-i-bary/v-beer-happens-junior-prilichnaya-eda-chto-redkost-dlya-pivnogo-bara/,"г Москва, проезд Лубянский, д 25 стр 2",55.7546009,37.6347646
589,https://moskvichmag.ru/restorany-i-bary/v-laduree-le-skandal-vo-frantsuzskoe-menyu-vtorglis-okroshka-i-medovik/,"г Москва, ул Никольская",55.757045,37.6224857
590,https://moskvichmag.ru/restorany-i-bary/v-balchuge-sdelajte-ostanovku-u-kornera-we-cidreria-tapasbar-ne-pozhaleete/,"г Москва, ул Балчуг, д 5",55.7471876,37.6260645
591,https://moskvichmag.ru/restorany-i-bary/v-sihan-turkish-steak-and-kebab-arkadiya-novikova-gotovit-stambulskij-shef-tak-chto-nado-idti-za-myasom/,"г Москва, ул Новый Арбат, д 21",55.7521106,37.5862248
592,https://moskvichmag.ru/restorany-i-bary/dmitrij-zotov-otkryl-si-i-my-govorim-da-i-chernoj-pitstse-s-kalmarami-i-rizotto-s-tar-tarom-iz-tuntsa/,"г Москва, пр-кт Мира, д 77 к 1",55.789937,37.634299
593,https://moskvichmag.ru/restorany-i-bary/esli-i-est-v-moskve-sup-andaluzskih-bednyakov-to-tolko-na-tsentralnom-rynke/,"г Москва, б-р Рождественский, д 1",55.7668089,37.6242515
594,https://moskvichmag.ru/restorany-i-bary/esli-lyubite-skrembl-s-pastrami-seshte-ego-v-bare-casa-corona-kotoryj-bolshe-nichem-ne-primechatelen/,"г Москва, б-р Цветной, д 15 стр 1",55.7711641,37.6202241
595,https://moskvichmag.ru/restorany-i-bary/zasluzhennaya-moskovskaya-bogema-iz-dachi-na-pokrovke-perehodit-na-belyashi-s-krabom/,"г Москва, ул Покровка",55.7597464,37.6477496
597,https://moskvichmag.ru/restorany-i-bary/idealnuyu-romovuyu-babu-nuzhno-zakazyvat-v-volkonskom/,"г Москва, пер 1-й Волконский",55.774647,37.6163408
598,https://moskvichmag.ru/restorany-i-bary/idealnyj-dlya-leta-konservirovannyj-kofe-surf-coffee-kak-minimum-udobno-nosit-s-soboj/,"г Москва, ул Тверская, д 25/12",55.767647,37.5994722
599,https://moskvichmag.ru/restorany-i-bary/konechno-vy-mechtaete-inogda-sest-salat-olive-v-vafelnom-stakanchike-za-50-rublej/,"г Москва, ул Краснопролетарская, д 16 стр 2",55.7778664,37.6071897
600,https://moskvichmag.ru/restorany-i-bary/my-vse-eto-vremya-eli-nepravilnuyu-kolbasu-nado-s-blagorodnoj-plesenyu/,"г Москва, пер Вольный",55.7782894,37.7262623
602,https://moskvichmag.ru/restorany-i-bary/novye-midii-mechty-uvodyat-ne-tuda-gde-mechty-sbyvayutsya/,"г Москва, б-р Рождественский, д 1",55.7668089,37.6242515
603,https://moskvichmag.ru/restorany-i-bary/radi-zelenogo-gaspacho-v-blanc-mozhno-ehat-spetsialno-hot-s-drugogo-kontsa-moskvy/,"г Москва, пер Хохловский, д 7 стр 5",55.7560861,37.6429355
604,https://moskvichmag.ru/restorany-i-bary/chto-est-a-chto-luchshe-ne-nado-v-veganskom-flora-no-fauna/,"г Москва, б-р Рождественский, д 7 к 1",55.7665687,37.6267373
605,https://moskvichmag.ru/restorany-i-bary/atelier-de-tartelettes-na-patriarshih-stalo-eshhe-slashhe/,"г Москва, пер Спиридоньевский, д 10А",55.7626113,37.5957369
606,https://moskvichmag.ru/restorany-i-bary/the-y-v-hamovnikah-da-kurinoj-pecheni-s-ajvoj-net-makreli-so-svekloj/,"г Москва, ул Малая Пироговская, д 8",55.729669,37.570486
607,https://moskvichmag.ru/restorany-i-bary/wood-wood-burgers-zastavili-nas-snova-polyubit-nadoevshuyu-za-poslednie-5-7-let-kotletu/,"г Москва, Московский п, г Московский, мкр 3-й, д 4/2 стр 1",55.597251,37.341062
608,https://moskvichmag.ru/restorany-i-bary/napitki-eto-bar-kotoryj-slozhno-najti-i-v-kotorom-pochti-nechego-pit/,"г Москва, ул Кузнецкий Мост, д 19 стр 1",55.7625355,37.6257657
609,https://moskvichmag.ru/restorany-i-bary/shaurmyane-starayutsya-pripodnyat-privokzalnyj-format-no-sami-vse-portyat/,"г Москва, ул 2-я Брестская, д 43",55.7746056,37.5837572
610,https://moskvichmag.ru/restorany-i-bary/autentichnyj-fo-bo-iz-podvala-pho7-v-samom-tsentre-moskvy-trebuet-zhertv/,"г Москва, ул Садовая-Каретная, д 4-6 стр 1",55.7724204,37.6064322
611,https://moskvichmag.ru/restorany-i-bary/v-lure-me-na-patriarshih-horosh-holodnyj-tajskij-sup-i-moktejli-to-chto-i-nuzhno-letom/,"г Москва, ул Бронная М., д 19",55.7622495,37.5953189
612,https://moskvichmag.ru/restorany-i-bary/vegetariantsev-tochno-dolzhny-razveselit-semena-konopli-iz-speshl-boula-v-volne/,"г Москва, наб Сыромятническая, д 10 стр 7",55.7525499,37.6723628
613,https://moskvichmag.ru/restorany-i-bary/esli-kitajskaya-zabegalovka-ot-arkadiya-novikova-to-i-salat-tam-za-2190-rublej/,"г Москва, ул Лесная, д 20 стр 4",55.779474,37.59189
614,https://moskvichmag.ru/restorany-i-bary/izvestnye-svoimi-syrami-dolce-latte-torguyut-na-usachevskom-umopomrachitelnymi-pashtetami/,"г Москва, ул Усачёва, д 26",55.727506,37.567707
615,https://moskvichmag.ru/restorany-i-bary/kogda-ne-znaesh-za-chto-lyubit-prawns-eshhe-bolshe-oni-zavozyat-vkusnyh-grenlandskih-medvezhat/,"г Москва, пер Усачёвский",55.7271354,37.5672254
616,https://moskvichmag.ru/restorany-i-bary/kokosovyj-jogurt-yoco-bez-konservantov-i-laktozy-priduman-dlya-poklonnikov-zdorovoj-edy-i-zharkoj-pogody/,"г Москва, Воскресенское п, снт Бывший Сад",55.7540584,37.62049
617,https://moskvichmag.ru/restorany-i-bary/moskve-davno-nedostavalo-takih-indijskih-restoranov-kak-novyj-dhaba/,"г Москва, ул Новолесная, д 2",55.7816568,37.5923118
618,https://moskvichmag.ru/restorany-i-bary/na-patriarshih-obnaruzhena-vkusnejshaya-mozgovaya-kost/,"г Москва, пер Спиридоньевский, д 12/9",55.7628469,37.5961678
619,https://moskvichmag.ru/restorany-i-bary/na-usachevskom-obnaruzhen-idealnyj-norvezhskij-syr/,"г Москва, пер Усачёвский",55.7271354,37.5672254
620,https://moskvichmag.ru/restorany-i-bary/na-usachevskom-obnaruzhen-redkij-otechestvennyj-marmelad-iz-ajvy/,"г Москва, ул Усачёва, д 26",55.727506,37.567707
621,https://moskvichmag.ru/restorany-i-bary/naskolko-horosh-lzhesyr-iz-keshyu/,"г Москва, ул Бронная М., д 28",55.7636708,37.5942627
622,https://moskvichmag.ru/restorany-i-bary/novyj-malenkij-bijou-bar-tot-samyj-idealnyj-bar-u-metro-kotoryh-u-nas-tak-malo/,"г Москва, ул Новослободская, д 16А",55.782182,37.599911
624,https://moskvichmag.ru/restorany-i-bary/poka-luchshij-gaspacho-etogo-leta-mozhno-sest-v-schweppes-bar-kotoryj-prosushhestvuet-mesyatsa-poltora/,"г Москва, б-р Тверской",55.7609784,37.601902
625,https://moskvichmag.ru/restorany-i-bary/prilichnaya-vypivka-i-eda-za-nebolshie-dengi-rovesnik-ne-podvodit/,"г Москва, пер Гнездниковский М., д 9 стр 1",55.7624873,37.6055726
626,https://moskvichmag.ru/restorany-i-bary/u-malenkogo-no-ochen-simpatichnogo-taco-project-v-veskovskom-prakticheski-net-nedostatkov/,"г Москва, пер Весковский, д 3",55.778733,37.5988436
628,https://moskvichmag.ru/restorany-i-bary/remy-burger-ponravitsya-i-posetitelyam-kotorye-obychno-ne-edyat-burgery/,"г Москва, ул Дмитровка Б., д 12/1",55.7615325,37.614682
629,https://moskvichmag.ru/restorany-i-bary/blagodarya-batonu-teper-mozhno-vspomnit-vkus-sovetskih-rogalikov/,"г Москва, пер Большой Тишинский, д 10 стр 1",55.7690523,37.577104
630,https://moskvichmag.ru/restorany-i-bary/v-barceloneta-iz-depo-horoshi-tapasy-s-avokado-no-yaichnitsa-za-1000-rublej-perebor/,"г Москва, платф Депо",55.6745907,37.7285911
631,https://moskvichmag.ru/restorany-i-bary/v-drywet-bar-est-kotiki-koktejl-konformist-i-nadpis-okstis-to-est-vse-chto-nuzhno-cheloveku-posle-raboty/,"г Москва, ул Тверская, д 27 стр 1",55.7682172,37.5983938
633,https://moskvichmag.ru/restorany-i-bary/v-bar-hydra-stoit-idti-za-genialnym-stejkom-iz-tsvetnoj-kapusty/,"г Москва, б-р Никитский, д 11/12 стр 1",55.7550286,37.5995518
634,https://moskvichmag.ru/restorany-i-bary/v-restoran-frank-repera-basty-nado-bezhat-za-svinymi-rebrami-s-zharenoj-kartoshkoj/,"г Москва, ул Рождественка, д 5/7",55.7616196,37.6231771
635,https://moskvichmag.ru/restorany-i-bary/esli-nadoelo-tolkatsya-v-pyatnitsu-v-nure-ego-komanda-zhdet-vas-v-kotelnoj/,"г Москва, ул Лесная, д 20 стр 3",55.7801994,37.5929871
636,https://moskvichmag.ru/restorany-i-bary/na-otkryvshemsya-vtorom-etazhe-doma-kultur-berite-seviche-syrniki-i-shakshuku/,"г Москва, ул Сретенка, д 25",55.7696336,37.6322195
638,https://moskvichmag.ru/restorany-i-bary/ne-soblyudaete-post-ne-vegetarianets-vam-v-meat-dealers-za-idealnym-stejkom-minutka/,"г Москва, ул Лесная, д 20",55.7801994,37.5929871
639,https://moskvichmag.ru/restorany-i-bary/novoe-mesto-idealno-dlya-lyubitelej-humusa-chasto-byvayushhih-v-rajone-arbata/,"г Москва, пер Сивцев Вражек, д 42 стр 5",55.7469472,37.5870548
640,https://moskvichmag.ru/restorany-i-bary/ot-varenichnoj-vkusno-na-mayakovke-veet-sovetskim-yaltinskim-sanatoriem-chto-ne-tak-ploho/,"г Москва, ул Садовая-Триумфальная, д 4/10",55.7704423,37.5992276
641,https://moskvichmag.ru/restorany-i-bary/pervoe-demokratichnoe-zavedenie-kofemanii-pytaetsya-zaigryvat-s-molodezhyu-mestami-neuklyuzhe/,"г Москва, ул Лесная, д 20",55.7801994,37.5929871
643,https://moskvichmag.ru/restorany-i-bary/utka-po-pekinski-v-three-ducks-v-depo-tak-horosha-chto-hochetsya-ot-zhadnosti-vzyat-vse-tri/,"г Москва, платф Депо",55.6745907,37.7285911
644,https://moskvichmag.ru/restorany-i-bary/oversalad-na-sretenke-bystraya-eda-v-moskve-nakonets-to-stanovitsya-zdorovoj/,"г Москва, ул Сретенка, д 25",55.7696336,37.6322195
645,https://moskvichmag.ru/restorany-i-bary/prawns-otkryl-novyj-korner-na-usachevskom-i-my-uzhe-tam/,"г Москва, пер Усачёвский",55.7271354,37.5672254
646,https://moskvichmag.ru/restorany-i-bary/golubka-pereletela-na-m-dmitrovku-no-privychek-ne-izmenila/,"г Москва, ул Малая Дмитровка, д 3",55.7669344,37.6059165
647,https://moskvichmag.ru/restorany-i-bary/kraby-kutaby-pervyj-otkryvshijsya-restoran-v-depo-vyglyadit-dorogo-no-predlagaet-kutaby-po-90-rublej/,"г Москва, ул Лесная, д 20 стр 4",55.779474,37.59189
648,https://moskvichmag.ru/restorany-i-bary/bar-probka-i-shtopor-na-patriarshih-mal-no-tak-horosh-chto-ne-zhal-i-posheptatsya/,"г Москва, пер Большой Патриарший, д 8 стр 1",55.7629347,37.5927075
649,https://moskvichmag.ru/restorany-i-bary/v-depo-rabotaet-cheesemania-dlya-lyubitelej-vo-vse-dobavlyat-syr/,"г Москва, ул Лесная, д 20",55.7801994,37.5929871
650,https://moskvichmag.ru/restorany-i-bary/v-ne-putaj-berega-na-tsentralnom-rynke-u-mollyuskov-sochnye-teltsa/,"г Москва, ул Центральная",55.6469176,37.4635832
651,https://moskvichmag.ru/restorany-i-bary/v-novom-restorane-carne-horoshee-myaso-po-vysokim-tsenam-kak-raz-dlya-patriarshih/,"г Москва, пер Спиридоньевский, д 12/9",55.7628469,37.5961678
652,https://moskvichmag.ru/restorany-i-bary/v-turetskom-ottoman-na-pyatnitskoj-tochno-horosho-razbirayutsya-v-myase/,"г Москва, ул Пятницкая, д 24",55.7411687,37.6282269
653,https://moskvichmag.ru/restorany-i-bary/govorim-betmen-i-uzbeki-podrazumevaem-camsu-i-plov-v-depo/,"г Москва, ул Лесная, д 20",55.7801994,37.5929871
654,https://moskvichmag.ru/restorany-i-bary/kak-vam-salat-tsezar-v-kachestve-deserta/,"г Москва, б-р Рождественский, д 1",55.7668089,37.6242515
655,https://moskvichmag.ru/restorany-i-bary/kafe-gostinaya-gretel-na-b-dmitrovke-prigodno-tolko-dlya-sobesedovaniya-nyani-i-bolshe-ni-dlya-chego/,"г Москва, ул Дмитровка Б., д 23",55.7658125,37.609886
656,https://moskvichmag.ru/restorany-i-bary/komu-ushi-edinoroga-v-depo-otkrylas-kofejnya-s-zhizneradostno-skazochnym-frik-fudom/,"г Москва, ул Лесная, д 20",55.7801994,37.5929871
657,https://moskvichmag.ru/restorany-i-bary/na-kuznetskom-mostu-rabotaet-zakusochnaya-gde-podayut-vkusnyh-grecheskih-bogov/,"г Москва, ул Рождественка, д 5/7 стр 2",55.7612151,37.6232365
658,https://moskvichmag.ru/restorany-i-bary/na-marosejke-zarabotal-eshhe-odin-restoran-kotoryj-schitaet-sebya-panaziatskim/,"г Москва, ул Маросейка, д 6/8 стр 1",55.7574733,37.6343415
659,https://moskvichmag.ru/restorany-i-bary/nado-uspet-v-matcha-way-poka-tam-gotovit-otkryvshij-ego-shef-kobayashi-katsuhiko/,"г Москва, б-р Рождественский, д 1",55.7668089,37.6242515
660,https://moskvichmag.ru/restorany-i-bary/obedenie-nedeli-makovyj-grib-iz-remy-kitchen-bakery/,"г Москва, ул Бронная М., д 2",55.759162,37.5980743
661,https://moskvichmag.ru/restorany-i-bary/odin-vanilnyj-ekler-iz-kler-stoit-vseh-pozdravlenij-s-zhenskim-prazdnikom-i-tsvetov-zaodno/,"г Москва, ул Центральная",55.6469176,37.4635832
662,https://moskvichmag.ru/restorany-i-bary/posle-pohoda-v-leo-hochetsya-stat-vegetariantsem-kak-tolstoj-v-kontse-zhizni/,"г Москва, ул Льва Толстого, д 23 стр 8",55.7347125,37.5852972
663,https://moskvichmag.ru/restorany-i-bary/lancheria-by-bruno-%d0%be%d0%b1%d1%8a%d0%b5%d0%b4%d0%b8%d0%bd%d0%b8%d0%bb%d0%b0-%d0%b4%d0%b2%d0%b0-%d0%bd%d0%b5%d1%81%d0%be%d0%b2%d0%bc%d0%b5%d1%81%d1%82%d0%b8%d0%bc%d1%8b%d1%85-%d1%84%d0%be%d1%80/,"г Москва, ул Нижняя Сыромятническая, д 10 стр 4",55.7521059,37.6699201
664,https://moskvichmag.ru/restorany-i-bary/%d0%b2-bigati-bar-%d0%bd%d0%b0-%d0%b7%d0%b5%d0%bc%d0%bb%d1%8f%d0%bd%d0%be%d0%bc-%d0%b2%d0%b0%d0%bb%d1%83-%d0%ba%d1%80%d0%be%d0%bc%d0%b5-%d0%b2%d0%b8%d0%bd-%d0%b5%d1%81%d1%82%d1%8c-%d0%be%d1%82%d0%bb/,"г Москва, ул Земляной Вал, д 1/4 стр 1",55.7636679,37.6575443
666,https://moskvichmag.ru/restorany-i-bary/%d0%b2-%d1%82%d0%b8%d0%bb%d1%8c%d0%b4%d0%b5-%d1%82%d0%b5%d0%bf%d0%b5%d1%80%d1%8c-%d0%bf%d0%be%d0%b4%d0%b0%d1%8e%d1%82-%d0%b8%d0%b4%d0%b5%d0%b0%d0%bb%d1%8c%d0%bd%d1%8b%d0%b9-%d1%81%d0%b8/,"г Москва, пер Сытинский, д 5",55.7643143,37.6013124
667,https://moskvichmag.ru/restorany-i-bary/%d0%b2-%d0%bc%d0%b0%d0%bb%d0%be%d0%bc-%d0%ba%d0%b8%d1%81%d0%bb%d0%be%d0%b2%d1%81%d0%ba%d0%be%d0%bc-%d0%be%d1%82%d0%ba%d1%80%d1%8b%d0%bb%d1%81%d1%8f-%d0%bc%d0%b8%d1%8f%d0%b4%d0%b7%d0%b0%d0%ba/,"г Москва, пер Малый Кисловский, д 7 стр 1",55.7555015,37.6023472
669,https://moskvichmag.ru/restorany-i-bary/%d0%b2-%d1%81%d1%8b%d1%82%d0%b8%d0%bd%d1%81%d0%ba%d0%be%d0%bc-%d0%bf%d0%b5%d1%80%d0%b5%d1%83%d0%bb%d0%ba%d0%b5-%d0%be%d0%b1%d0%bd%d0%b0%d1%80%d1%83%d0%b6%d0%b5%d0%bd-%d0%b8%d0%b4%d0%b5%d0%b0%d0%bb/,"г Москва, пер Сытинский, д 4",55.7640501,37.6023888
670,https://moskvichmag.ru/restorany-i-bary/v-kantine-bara-veladora-tri-raza-v-nedelyu-poda/,"г Москва, ул Покровка, д 2/1 стр 1",55.758026,37.638976
672,https://moskvichmag.ru/restorany-i-bary/%d0%b5%d0%b4%d0%b8%d0%bd%d1%81%d1%82%d0%b2%d0%b5%d0%bd%d0%bd%d1%8b%d0%b9-%d0%bc%d0%b8%d0%bd%d1%83%d1%81-gilo-dim-sum-%d0%bd%d0%b0-%d1%86%d0%b5%d0%bd%d1%82%d1%80%d0%b0%d0%bb%d1%8c%d0%bd%d0%be%d0%bc/,"г Москва, б-р Рождественский, д 1",55.7668089,37.6242515
673,https://moskvichmag.ru/restorany-i-bary/%d0%b5%d1%81%d0%bb%d0%b8-%d0%b2%d1%8b-%d0%bd%d0%b5-%d0%ba%d0%b0%d1%82%d0%b0%d0%b5%d1%82%d0%b5%d1%81%d1%8c-%d0%bd%d0%b0-%d0%ba%d0%be%d0%bd%d1%8c%d0%ba%d0%b0%d1%85-%d0%b2-%d0%bf%d0%b0%d1%80%d0%ba%d0%b5/,"г Москва, пер Хитровский",55.753802,37.6446952
674,https://moskvichmag.ru/restorany-i-bary/%d0%ba%d0%b0%d0%ba-%d1%8d%d1%82%d0%be-%d0%bc%d1%8b-%d1%80%d0%b0%d0%bd%d1%8c%d1%88%d0%b5-%d0%bd%d0%b5-%d0%bf%d0%b8%d0%bb%d0%b8-%d0%ba%d0%be%d0%ba%d1%82%d0%b5%d0%b9%d0%bb%d0%b8-%d0%b8%d0%b7-%d0%bc%d0%be/,"г Москва, ул Бронная М., д 10",55.7606455,37.596664
675,https://moskvichmag.ru/restorany-i-bary/%d0%ba%d0%b0%d0%ba%d0%be%d0%b9-%d0%ba%d0%be%d0%bd%d1%84%d0%bb%d0%b8%d0%ba%d1%82-%d0%bf%d0%be%d0%ba%d0%be%d0%bb%d0%b5%d0%bd%d0%b8%d0%b9-%d0%b2-%d0%b7%d0%b8%d0%bd%d0%b7%d0%b8%d0%b2%d0%b5/,"г Москва, б-р Покровский, д 2/14",55.758889,37.645384
676,https://moskvichmag.ru/restorany-i-bary/%d0%bb%d1%83%d1%87%d1%88%d0%b5%d0%b5-%d0%b0%d0%b2%d0%be%d0%ba%d0%b0%d0%b4%d0%be-%d0%b2-%d0%bc%d0%be%d1%81%d0%ba%d0%b2%d0%b5-%d1%82%d0%b5%d0%bf%d0%b5%d1%80%d1%8c-%d0%bd%d0%b0%d0%b4%d0%be-%d0%b7%d0%b0/,"г Москва, ул Бронная М., д 20 стр 1",55.7622734,37.5957688
677,https://moskvichmag.ru/restorany-i-bary/%d0%bc%d0%be%d1%81%d0%ba%d0%b2%d0%b5-%d0%bd%d1%83%d0%b6%d0%bd%d0%be-%d0%b1%d0%be%d0%bb%d1%8c%d1%88%d0%b5-%d1%82%d0%b0%d0%ba%d0%b8%d1%85-%d0%b8%d0%b7%d0%b0%d0%ba%d0%b0%d1%8f-%d0%b1%d0%b0%d1%80%d0%be/,"г Москва, ул Большая Никитская",55.7573616,37.5991529
679,https://moskvichmag.ru/restorany-i-bary/%d0%bd%d0%b0-%d0%bf%d0%b0%d1%82%d1%80%d0%b8%d0%b0%d1%80%d1%88%d0%b8%d1%85-%d0%be%d1%82%d0%ba%d1%80%d1%8b%d0%bb%d0%be%d1%81%d1%8c-%d0%be%d1%81%d0%be%d0%b1%d0%be%d0%b5-%d0%bc%d0%b5%d1%81%d1%82/,"г Москва, пер Трёхпрудный, д 11/13 стр 2",55.7654224,37.5957369
680,https://moskvichmag.ru/restorany-i-bary/%d0%bd%d0%b0-%d0%bf%d0%be%d0%ba%d1%80%d0%be%d0%b2%d0%ba%d0%b5-%d1%82%d0%b5%d0%bf%d0%b5%d1%80%d1%8c-%d0%bf%d1%80%d0%be%d0%b4%d0%b0%d1%8e%d1%82-%d0%bd%d0%b0%d1%81%d1%82%d0%be%d1%8f%d1%89%d0%b8%d0%b5/,"г Москва, ул Покровка, д 16ПО",55.7592306,37.6457868
682,https://moskvichmag.ru/restorany-i-bary/%d0%bd%d0%be%d0%b2%d0%be%d0%b5-%d0%bc%d0%b5%d0%bd%d1%8e-%d1%81-%d0%b8%d0%ba%d1%80%d0%be%d0%b9-%d0%be%d1%82-%d0%b1%d0%be%d1%81%d1%82%d0%be%d0%bd%d0%b0-%d0%ba-%d0%bf%d1%8f%d1%82%d0%b8%d0%bb/,"г Москва, ул Лесная, д 7",55.7787345,37.5880311
683,https://moskvichmag.ru/restorany-i-bary/%d0%bf%d0%b5%d1%80%d0%b5%d0%b4-%d0%bd%d0%be%d0%b2%d1%8b%d0%bc-%d0%b3%d0%be%d0%b4%d0%be%d0%bc-%d0%b7%d0%b0%d0%b9%d1%82%d0%b8-%d0%b2-%d0%ba%d0%be%d0%bd%d0%b4%d0%b8%d1%82%d0%b5%d1%80%d1%81%d0%ba%d1%83/,"г Москва, Филимонковское п, д Пушкино",55.5622827,37.354272
684,https://moskvichmag.ru/restorany-i-bary/restorannyj-kritik-svetlana-kesoyan-o/,"г Москва, ул Тверская, д 27",55.7682172,37.5983938
685,https://moskvichmag.ru/restorany-i-bary/%d0%b2-%d0%b1%d0%be%d0%bb%d1%8c%d1%88%d0%be%d0%bc-%d0%ba%d0%be%d0%b7%d0%b8%d1%85%d0%b8%d0%bd%d1%81%d0%ba%d0%be%d0%bc-%d0%be%d1%82%d0%ba%d1%80%d1%8b%d0%bb%d1%81%d1%8f-%d0%b4%d0%b6%d0%b0%d0%b7%d0%be/,"г Москва, пер Козихинский Б., д 9",55.7634656,37.5961678
686,https://moskvichmag.ru/restorany-i-bary/%d0%b2-%d0%bc%d0%be%d1%81%d0%ba%d0%be%d0%b2%d1%81%d0%ba%d0%b8%d0%b9-castle-dish-%d0%bf%d1%80%d0%b8%d0%b2%d0%b5%d0%b7%d0%bb%d0%b8-%d0%bb%d1%83%d1%87%d1%88%d0%b8%d0%b5-%d0%b2-%d0%bc%d0%b8%d1%80%d0%b5/,"г Москва, ул Садовая-Черногрязская, д 10",55.7665733,37.6519313
687,https://moskvichmag.ru/restorany-i-bary/%d0%b2%d0%be-%d0%b2%d1%82%d0%be%d1%80%d0%be%d0%bc-%d0%bf%d1%8c%d1%8f%d0%bd%d0%be%d0%bc-%d0%ba%d1%80%d0%b0%d0%b1%d0%b5-%d0%b8-%d1%81%d1%87%d0%b0%d1%81%d1%82%d0%bb%d0%b8%d0%b2%d0%be%d0%b9-%d0%ba/,"г Москва, пер Большой Сухаревский, д 6",55.7703597,37.6269174
